load,Month_sin,Month_cos,Day_sin,Day_cos,Hour_sin,Hour_cos,Day of the Week_sin,Day of the Week_cos
109,0.8660254037844386,0.5000000000000001,-0.9945218953682733,-0.10452846326765423,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419
113,0.8660254037844386,0.5000000000000001,-0.9945218953682733,-0.10452846326765423,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419
111,0.8660254037844386,0.5000000000000001,-0.9945218953682733,-0.10452846326765423,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419
112,0.8660254037844386,0.5000000000000001,-0.9945218953682733,-0.10452846326765423,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
111,0.8660254037844386,0.5000000000000001,-0.9945218953682733,-0.10452846326765423,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419
112,0.8660254037844386,0.5000000000000001,-0.9945218953682733,-0.10452846326765423,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
113,0.8660254037844386,0.5000000000000001,-0.9945218953682733,-0.10452846326765423,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419
101,0.8660254037844386,0.5000000000000001,-0.9945218953682733,-0.10452846326765423,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419
89,0.8660254037844386,0.5000000000000001,-0.9945218953682733,-0.10452846326765423,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
73,0.8660254037844386,0.5000000000000001,-0.9945218953682733,-0.10452846326765423,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
77,0.8660254037844386,0.5000000000000001,-0.9510565162951535,-0.30901699437494756,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
96,0.8660254037844386,0.5000000000000001,-0.9510565162951535,-0.30901699437494756,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
120,0.8660254037844386,0.5000000000000001,-0.9510565162951535,-0.30901699437494756,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
118,0.8660254037844386,0.5000000000000001,-0.9510565162951535,-0.30901699437494756,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434
112,0.8660254037844386,0.5000000000000001,-0.9510565162951535,-0.30901699437494756,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
112,0.8660254037844386,0.5000000000000001,-0.9510565162951535,-0.30901699437494756,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434
119,0.8660254037844386,0.5000000000000001,-0.9510565162951535,-0.30901699437494756,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
125,0.8660254037844386,0.5000000000000001,-0.9510565162951535,-0.30901699437494756,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434
124,0.8660254037844386,0.5000000000000001,-0.9510565162951535,-0.30901699437494756,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
116,0.8660254037844386,0.5000000000000001,-0.9510565162951535,-0.30901699437494756,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434
102,0.8660254037844386,0.5000000000000001,-0.9510565162951535,-0.30901699437494756,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434
90,0.8660254037844386,0.5000000000000001,-0.9510565162951535,-0.30901699437494756,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
74,0.8660254037844386,0.5000000000000001,-0.9510565162951535,-0.30901699437494756,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84,0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
101,0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
120,0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
124,0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336
