,Temp Hourly,Clouds Hourly,Humidity Hourly,UVI Hourly,POP Hourly,Hourly Forecast UTC
9601,36.9,100,84,0.0,0.0,2023-12-09 08:00:00-06:00
9602,36.93,100,81,0.14,0.0,2023-12-09 09:00:00-06:00
9603,37.45,100,78,0.29,0.0,2023-12-09 10:00:00-06:00
9604,38.23,100,74,0.41,0.0,2023-12-09 11:00:00-06:00
9605,38.93,100,73,0.45,0.01,2023-12-09 12:00:00-06:00
9606,39.16,100,75,0.41,0.1,2023-12-09 13:00:00-06:00
9607,37.54,100,88,0.22,0.41,2023-12-09 14:00:00-06:00
9608,36.73,100,95,0.12,0.67,2023-12-09 15:00:00-06:00
9609,36.3,100,98,0.0,0.94,2023-12-09 16:00:00-06:00
9610,36.32,100,97,0.0,0.9,2023-12-09 17:00:00-06:00
9611,36.14,100,88,0.0,0.48,2023-12-09 18:00:00-06:00
9612,36.21,100,74,0.0,0.44,2023-12-09 19:00:00-06:00
9613,34.81,100,73,0.0,0.42,2023-12-09 20:00:00-06:00
9614,33.37,100,76,0.0,0.42,2023-12-09 21:00:00-06:00
9615,32.09,100,79,0.0,0.46,2023-12-09 22:00:00-06:00
9616,30.67,100,85,0.0,0.5,2023-12-09 23:00:00-06:00
9617,29.88,100,88,0.0,0.53,2023-12-10 00:00:00-06:00
9618,29.68,100,83,0.0,0.45,2023-12-10 01:00:00-06:00
9619,29.95,100,73,0.0,0.29,2023-12-10 02:00:00-06:00
9620,29.08,100,71,0.0,0.25,2023-12-10 03:00:00-06:00
9621,28.54,99,71,0.0,0.22,2023-12-10 04:00:00-06:00
9622,28.22,91,71,0.0,0.22,2023-12-10 05:00:00-06:00
9623,28.09,89,70,0.0,0.0,2023-12-10 06:00:00-06:00
9624,25.25,90,77,0.0,0.0,2023-12-10 07:00:00-06:00
9625,25.63,78,75,0.0,0.0,2023-12-10 08:00:00-06:00
9626,26.28,66,73,0.17,0.0,2023-12-10 09:00:00-06:00
9627,27.18,54,69,0.38,0.0,2023-12-10 10:00:00-06:00
9628,28.26,40,65,0.58,0.0,2023-12-10 11:00:00-06:00
9629,28.76,38,64,0.66,0.0,2023-12-10 12:00:00-06:00
9630,29.35,17,62,0.6,0.0,2023-12-10 13:00:00-06:00
9631,29.88,15,60,0.4,0.0,2023-12-10 14:00:00-06:00
9632,30.24,12,59,0.19,0.0,2023-12-10 15:00:00-06:00
9633,29.8,10,60,0.0,0.0,2023-12-10 16:00:00-06:00
9634,29.5,9,62,0.0,0.0,2023-12-10 17:00:00-06:00
9635,29.46,8,62,0.0,0.0,2023-12-10 18:00:00-06:00
9636,29.34,3,63,0.0,0.0,2023-12-10 19:00:00-06:00
9637,29.08,2,63,0.0,0.0,2023-12-10 20:00:00-06:00
9638,28.83,2,63,0.0,0.0,2023-12-10 21:00:00-06:00
9639,28.63,2,64,0.0,0.0,2023-12-10 22:00:00-06:00
9640,28.36,2,66,0.0,0.0,2023-12-10 23:00:00-06:00
9641,28.0,2,67,0.0,0.0,2023-12-11 00:00:00-06:00
9642,27.64,1,68,0.0,0.0,2023-12-11 01:00:00-06:00
9643,27.27,1,70,0.0,0.0,2023-12-11 02:00:00-06:00
9644,26.91,2,72,0.0,0.0,2023-12-11 03:00:00-06:00
9645,26.56,2,72,0.0,0.0,2023-12-11 04:00:00-06:00
9646,26.28,3,73,0.0,0.0,2023-12-11 05:00:00-06:00
9647,26.02,3,74,0.0,0.0,2023-12-11 06:00:00-06:00
9648,21.36,91,88,0.0,0.0,2023-12-11 07:00:00-06:00
9649,21.63,88,88,0.0,0.0,2023-12-11 08:00:00-06:00
9650,22.37,84,86,0.19,0.0,2023-12-11 09:00:00-06:00
9651,24.04,76,81,0.42,0.0,2023-12-11 10:00:00-06:00
9652,26.65,72,72,0.6,0.0,2023-12-11 11:00:00-06:00
9653,28.36,77,67,0.64,0.0,2023-12-11 12:00:00-06:00
9654,29.86,100,63,0.57,0.0,2023-12-11 13:00:00-06:00
9655,30.56,100,61,0.37,0.0,2023-12-11 14:00:00-06:00
9656,30.81,100,60,0.17,0.0,2023-12-11 15:00:00-06:00
9657,30.6,100,60,0.0,0.0,2023-12-11 16:00:00-06:00
9658,30.54,100,62,0.0,0.0,2023-12-11 17:00:00-06:00
9659,30.83,100,65,0.0,0.0,2023-12-11 18:00:00-06:00
9660,31.24,99,68,0.0,0.0,2023-12-11 19:00:00-06:00
9661,31.46,98,72,0.0,0.0,2023-12-11 20:00:00-06:00
9662,31.77,99,70,0.0,0.0,2023-12-11 21:00:00-06:00
9663,30.43,98,67,0.0,0.0,2023-12-11 22:00:00-06:00
9664,29.01,99,68,0.0,0.0,2023-12-11 23:00:00-06:00
9665,28.38,98,66,0.0,0.0,2023-12-12 00:00:00-06:00
9666,27.97,98,67,0.0,0.0,2023-12-12 01:00:00-06:00
9667,27.64,99,67,0.0,0.0,2023-12-12 02:00:00-06:00
9668,27.03,99,66,0.0,0.03,2023-12-12 03:00:00-06:00
9669,26.24,100,66,0.0,0.03,2023-12-12 04:00:00-06:00
9670,25.38,100,65,0.0,0.03,2023-12-12 05:00:00-06:00
9671,24.31,100,65,0.0,0.0,2023-12-12 06:00:00-06:00
9672,24.57,100,79,0.0,0.0,2023-12-12 07:00:00-06:00
9673,23.94,100,75,0.0,0.0,2023-12-12 08:00:00-06:00
9674,23.31,99,72,0.16,0.0,2023-12-12 09:00:00-06:00
9675,22.98,99,67,0.36,0.0,2023-12-12 10:00:00-06:00
9676,23.04,99,63,0.57,0.0,2023-12-12 11:00:00-06:00
9677,23.65,98,62,0.66,0.0,2023-12-12 12:00:00-06:00
9678,24.37,86,60,0.61,0.0,2023-12-12 13:00:00-06:00
9679,25.02,81,58,0.41,0.0,2023-12-12 14:00:00-06:00
9680,25.29,61,56,0.19,0.0,2023-12-12 15:00:00-06:00
9681,25.2,69,55,0.0,0.0,2023-12-12 16:00:00-06:00
9682,25.16,72,53,0.0,0.0,2023-12-12 17:00:00-06:00
9683,25.09,75,52,0.0,0.0,2023-12-12 18:00:00-06:00
9684,25.07,96,52,0.0,0.0,2023-12-12 19:00:00-06:00
9685,25.05,98,51,0.0,0.0,2023-12-12 20:00:00-06:00
9686,25.16,99,51,0.0,0.0,2023-12-12 21:00:00-06:00
9687,25.18,99,51,0.0,0.0,2023-12-12 22:00:00-06:00
9688,25.21,99,51,0.0,0.0,2023-12-12 23:00:00-06:00
9689,25.12,99,52,0.0,0.0,2023-12-13 00:00:00-06:00
9690,24.93,100,53,0.0,0.0,2023-12-13 01:00:00-06:00
9691,24.78,100,53,0.0,0.0,2023-12-13 02:00:00-06:00
9692,24.42,100,54,0.0,0.0,2023-12-13 03:00:00-06:00
9693,24.37,100,54,0.0,0.0,2023-12-13 04:00:00-06:00
9694,24.24,100,55,0.0,0.0,2023-12-13 05:00:00-06:00
9695,24.4,100,55,0.0,0.0,2023-12-13 06:00:00-06:00
9696,20.41,93,73,0.0,0.0,2023-12-13 07:00:00-06:00
9697,21.74,76,67,0.0,0.0,2023-12-13 08:00:00-06:00
9698,23.43,71,61,0.19,0.0,2023-12-13 09:00:00-06:00
9699,25.66,55,54,0.43,0.0,2023-12-13 10:00:00-06:00
9700,28.35,40,48,0.68,0.0,2023-12-13 11:00:00-06:00
9701,29.37,35,47,0.78,0.0,2023-12-13 12:00:00-06:00
9702,30.43,1,47,0.7,0.0,2023-12-13 13:00:00-06:00
9703,31.51,1,48,0.46,0.0,2023-12-13 14:00:00-06:00
9704,32.09,1,50,0.21,0.0,2023-12-13 15:00:00-06:00
9705,31.8,6,53,0.0,0.0,2023-12-13 16:00:00-06:00
9706,31.62,7,56,0.0,0.0,2023-12-13 17:00:00-06:00
9707,31.51,15,60,0.0,0.0,2023-12-13 18:00:00-06:00
9708,31.59,81,61,0.0,0.0,2023-12-13 19:00:00-06:00
9709,31.69,91,65,0.0,0.0,2023-12-13 20:00:00-06:00
9710,31.78,80,69,0.0,0.0,2023-12-13 21:00:00-06:00
9711,32.36,72,70,0.0,0.0,2023-12-13 22:00:00-06:00
9712,33.55,74,65,0.0,0.0,2023-12-13 23:00:00-06:00
9713,34.45,68,61,0.0,0.0,2023-12-14 00:00:00-06:00
9714,35.1,91,58,0.0,0.0,2023-12-14 01:00:00-06:00
9715,35.58,59,56,0.0,0.0,2023-12-14 02:00:00-06:00
9716,36.01,46,56,0.0,0.0,2023-12-14 03:00:00-06:00
9717,36.21,45,57,0.0,0.0,2023-12-14 04:00:00-06:00
9718,36.36,54,58,0.0,0.0,2023-12-14 05:00:00-06:00
9719,36.54,60,60,0.0,0.0,2023-12-14 06:00:00-06:00
9720,34.48,75,68,0.0,0.0,2023-12-14 07:00:00-06:00
9721,35.13,73,67,0.0,0.0,2023-12-14 08:00:00-06:00
9722,36.32,65,66,0.21,0.0,2023-12-14 09:00:00-06:00
9723,38.77,64,63,0.5,0.0,2023-12-14 10:00:00-06:00
9724,41.77,58,61,0.79,0.0,2023-12-14 11:00:00-06:00
9725,43.29,52,62,0.9,0.0,2023-12-14 12:00:00-06:00
9726,44.1,14,63,0.81,0.0,2023-12-14 13:00:00-06:00
9727,44.51,12,64,0.52,0.0,2023-12-14 14:00:00-06:00
9728,44.38,10,66,0.24,0.0,2023-12-14 15:00:00-06:00
9729,43.45,9,69,0.0,0.0,2023-12-14 16:00:00-06:00
9730,42.51,8,71,0.0,0.0,2023-12-14 17:00:00-06:00
9731,42.12,8,71,0.0,0.0,2023-12-14 18:00:00-06:00
9732,41.81,5,69,0.0,0.0,2023-12-14 19:00:00-06:00
9733,41.63,3,65,0.0,0.0,2023-12-14 20:00:00-06:00
9734,41.29,2,62,0.0,0.0,2023-12-14 21:00:00-06:00
9735,40.87,12,62,0.0,0.0,2023-12-14 22:00:00-06:00
9736,40.69,26,63,0.0,0.0,2023-12-14 23:00:00-06:00
9737,40.48,38,66,0.0,0.0,2023-12-15 00:00:00-06:00
9738,40.73,85,67,0.0,0.0,2023-12-15 01:00:00-06:00
9739,40.78,93,69,0.0,0.0,2023-12-15 02:00:00-06:00
9740,41.18,95,69,0.0,0.0,2023-12-15 03:00:00-06:00
9741,41.31,96,71,0.0,0.07,2023-12-15 04:00:00-06:00
9742,41.07,97,74,0.0,0.63,2023-12-15 05:00:00-06:00
9743,40.41,98,81,0.0,1.0,2023-12-15 06:00:00-06:00
9744,41.31,100,85,0.0,0.73,2023-12-15 07:00:00-06:00
9745,40.64,100,88,0.0,0.94,2023-12-15 08:00:00-06:00
9746,39.94,100,91,0.02,1.0,2023-12-15 09:00:00-06:00
9747,39.24,100,94,0.05,1.0,2023-12-15 10:00:00-06:00
9748,38.48,100,96,0.09,1.0,2023-12-15 11:00:00-06:00
9749,38.35,100,96,0.12,1.0,2023-12-15 12:00:00-06:00
9750,38.32,100,96,0.12,1.0,2023-12-15 13:00:00-06:00
9751,38.28,100,96,0.08,1.0,2023-12-15 14:00:00-06:00
9752,38.19,100,96,0.05,1.0,2023-12-15 15:00:00-06:00
9753,38.05,100,96,0.0,1.0,2023-12-15 16:00:00-06:00
9754,37.87,100,96,0.0,1.0,2023-12-15 17:00:00-06:00
9755,37.56,100,96,0.0,0.95,2023-12-15 18:00:00-06:00
9756,37.04,100,97,0.0,0.95,2023-12-15 19:00:00-06:00
9757,36.45,100,98,0.0,0.95,2023-12-15 20:00:00-06:00
9758,35.83,100,98,0.0,0.95,2023-12-15 21:00:00-06:00
9759,35.71,100,98,0.0,0.95,2023-12-15 22:00:00-06:00
9760,35.96,100,98,0.0,0.95,2023-12-15 23:00:00-06:00
9761,36.39,100,98,0.0,0.99,2023-12-16 00:00:00-06:00
9762,36.64,100,98,0.0,1.0,2023-12-16 01:00:00-06:00
9763,36.61,100,98,0.0,1.0,2023-12-16 02:00:00-06:00
9764,36.75,100,98,0.0,1.0,2023-12-16 03:00:00-06:00
9765,37.0,100,98,0.0,1.0,2023-12-16 04:00:00-06:00
9766,37.15,100,98,0.0,1.0,2023-12-16 05:00:00-06:00
9767,37.54,100,97,0.0,0.78,2023-12-16 06:00:00-06:00
9768,38.75,100,96,0.0,0.78,2023-12-16 07:00:00-06:00
9769,39.07,100,95,0.0,0.75,2023-12-16 08:00:00-06:00
9770,39.4,100,92,0.1,0.75,2023-12-16 09:00:00-06:00
9771,40.01,100,88,0.22,0.74,2023-12-16 10:00:00-06:00
9772,41.0,100,81,0.38,0.7,2023-12-16 11:00:00-06:00
9773,41.85,100,77,0.5,0.06,2023-12-16 12:00:00-06:00
9774,42.35,100,77,0.22,0.09,2023-12-16 13:00:00-06:00
9775,42.42,100,79,0.28,0.06,2023-12-16 14:00:00-06:00
9776,41.92,100,81,0.16,0.04,2023-12-16 15:00:00-06:00
9777,41.49,100,83,0.0,0.04,2023-12-16 16:00:00-06:00
9778,41.36,100,84,0.0,0.04,2023-12-16 17:00:00-06:00
9779,40.95,100,87,0.0,0.0,2023-12-16 18:00:00-06:00
9780,40.59,100,88,0.0,0.08,2023-12-16 19:00:00-06:00
9781,40.14,100,89,0.0,0.32,2023-12-16 20:00:00-06:00
9782,39.76,100,89,0.0,0.0,2023-12-16 21:00:00-06:00
9783,39.51,100,89,0.0,0.0,2023-12-16 22:00:00-06:00
9784,39.27,100,90,0.0,0.0,2023-12-16 23:00:00-06:00
9785,39.0,100,90,0.0,0.0,2023-12-17 00:00:00-06:00
9786,38.75,100,90,0.0,0.0,2023-12-17 01:00:00-06:00
9787,38.62,100,91,0.0,0.0,2023-12-17 02:00:00-06:00
9788,38.46,100,92,0.0,0.0,2023-12-17 03:00:00-06:00
9789,38.3,100,92,0.0,0.0,2023-12-17 04:00:00-06:00
9790,38.07,100,92,0.0,0.0,2023-12-17 05:00:00-06:00
9791,37.69,100,91,0.0,0.0,2023-12-17 06:00:00-06:00
9792,36.3,100,93,0.0,0.0,2023-12-17 07:00:00-06:00
9793,36.18,100,92,0.0,0.0,2023-12-17 08:00:00-06:00
9794,36.27,100,89,0.11,0.0,2023-12-17 09:00:00-06:00
9795,36.61,100,85,0.2,0.0,2023-12-17 10:00:00-06:00
9796,36.5,100,84,0.25,0.0,2023-12-17 11:00:00-06:00
9797,36.32,100,83,0.27,0.0,2023-12-17 12:00:00-06:00
9798,36.09,99,80,0.29,0.0,2023-12-17 13:00:00-06:00
9799,36.72,94,74,0.37,0.0,2023-12-17 14:00:00-06:00
9800,36.72,96,70,0.15,0.0,2023-12-17 15:00:00-06:00
9801,35.94,97,69,0.0,0.0,2023-12-17 16:00:00-06:00
9802,35.11,98,69,0.0,0.0,2023-12-17 17:00:00-06:00
9803,34.36,87,69,0.0,0.0,2023-12-17 18:00:00-06:00
9804,33.75,100,68,0.0,0.0,2023-12-17 19:00:00-06:00
9805,33.08,100,67,0.0,0.04,2023-12-17 20:00:00-06:00
9806,31.57,100,70,0.0,0.22,2023-12-17 21:00:00-06:00
9807,31.08,100,66,0.0,0.18,2023-12-17 22:00:00-06:00
9808,30.22,100,67,0.0,0.18,2023-12-17 23:00:00-06:00
9809,29.16,100,66,0.0,0.08,2023-12-18 00:00:00-06:00
9810,27.19,98,64,0.0,0.1,2023-12-18 01:00:00-06:00
9811,25.5,92,58,0.0,0.1,2023-12-18 02:00:00-06:00
9812,23.74,74,58,0.0,0.1,2023-12-18 03:00:00-06:00
9813,22.19,69,63,0.0,0.1,2023-12-18 04:00:00-06:00
9814,21.61,75,64,0.0,0.08,2023-12-18 05:00:00-06:00
9815,20.68,79,63,0.0,0.08,2023-12-18 06:00:00-06:00
9816,20.5,100,68,0.0,0.08,2023-12-18 07:00:00-06:00
9817,20.19,100,68,0.0,0.08,2023-12-18 08:00:00-06:00
9818,19.92,100,67,0.16,0.08,2023-12-18 09:00:00-06:00
9819,19.83,100,66,0.38,0.08,2023-12-18 10:00:00-06:00
9820,19.98,100,65,0.65,0.08,2023-12-18 11:00:00-06:00
9821,20.5,100,63,0.76,0.02,2023-12-18 12:00:00-06:00
9822,21.0,99,60,0.7,0.0,2023-12-18 13:00:00-06:00
9823,21.74,95,57,0.48,0.0,2023-12-18 14:00:00-06:00
9824,22.46,80,54,0.22,0.0,2023-12-18 15:00:00-06:00
9825,22.78,68,52,0.0,0.0,2023-12-18 16:00:00-06:00
9826,23.05,57,53,0.0,0.0,2023-12-18 17:00:00-06:00
9827,22.98,49,53,0.0,0.0,2023-12-18 18:00:00-06:00
9828,22.78,3,53,0.0,0.0,2023-12-18 19:00:00-06:00
9829,22.53,2,52,0.0,0.0,2023-12-18 20:00:00-06:00
9830,22.33,1,53,0.0,0.0,2023-12-18 21:00:00-06:00
9831,22.26,1,54,0.0,0.0,2023-12-18 22:00:00-06:00
9832,22.19,1,56,0.0,0.0,2023-12-18 23:00:00-06:00
9833,22.08,1,56,0.0,0.0,2023-12-19 00:00:00-06:00
9834,22.14,4,57,0.0,0.0,2023-12-19 01:00:00-06:00
9835,22.19,6,55,0.0,0.0,2023-12-19 02:00:00-06:00
9836,22.37,10,54,0.0,0.0,2023-12-19 03:00:00-06:00
9837,22.96,32,53,0.0,0.0,2023-12-19 04:00:00-06:00
9838,23.72,46,52,0.0,0.0,2023-12-19 05:00:00-06:00
9839,24.76,55,49,0.0,0.0,2023-12-19 06:00:00-06:00
9840,20.55,52,64,0.0,0.0,2023-12-19 07:00:00-06:00
9841,22.28,64,57,0.0,0.0,2023-12-19 08:00:00-06:00
9842,24.6,76,50,0.14,0.0,2023-12-19 09:00:00-06:00
9843,27.61,87,43,0.35,0.0,2023-12-19 10:00:00-06:00
9844,30.99,99,39,0.58,0.0,2023-12-19 11:00:00-06:00
9845,32.02,95,40,0.71,0.0,2023-12-19 12:00:00-06:00
9846,33.04,33,41,0.65,0.0,2023-12-19 13:00:00-06:00
9847,33.73,25,42,0.45,0.0,2023-12-19 14:00:00-06:00
9848,33.94,23,43,0.21,0.0,2023-12-19 15:00:00-06:00
9849,33.44,28,45,0.0,0.0,2023-12-19 16:00:00-06:00
9850,32.63,28,48,0.0,0.0,2023-12-19 17:00:00-06:00
9851,32.23,37,50,0.0,0.0,2023-12-19 18:00:00-06:00
9852,32.23,100,51,0.0,0.0,2023-12-19 19:00:00-06:00
9853,32.23,100,52,0.0,0.0,2023-12-19 20:00:00-06:00
9854,32.16,100,53,0.0,0.0,2023-12-19 21:00:00-06:00
9855,32.18,100,54,0.0,0.0,2023-12-19 22:00:00-06:00
9856,32.22,100,55,0.0,0.0,2023-12-19 23:00:00-06:00
9857,32.27,100,57,0.0,0.0,2023-12-20 00:00:00-06:00
9858,32.52,100,59,0.0,0.0,2023-12-20 01:00:00-06:00
9859,32.59,100,62,0.0,0.0,2023-12-20 02:00:00-06:00
9860,32.81,99,65,0.0,0.0,2023-12-20 03:00:00-06:00
9861,32.85,95,68,0.0,0.0,2023-12-20 04:00:00-06:00
9862,33.04,93,70,0.0,0.0,2023-12-20 05:00:00-06:00
9863,33.03,94,72,0.0,0.0,2023-12-20 06:00:00-06:00
9864,31.46,52,76,0.0,0.0,2023-12-20 07:00:00-06:00
9865,31.86,64,75,0.0,0.0,2023-12-20 08:00:00-06:00
9866,32.18,76,75,0.13,0.0,2023-12-20 09:00:00-06:00
9867,32.5,88,73,0.29,0.0,2023-12-20 10:00:00-06:00
9868,33.21,100,71,0.47,0.0,2023-12-20 11:00:00-06:00
9869,33.24,98,71,0.57,0.0,2023-12-20 12:00:00-06:00
9870,33.33,77,72,0.47,0.0,2023-12-20 13:00:00-06:00
9871,33.35,84,73,0.29,0.0,2023-12-20 14:00:00-06:00
9872,33.08,82,73,0.14,0.0,2023-12-20 15:00:00-06:00
9873,32.9,85,73,0.0,0.0,2023-12-20 16:00:00-06:00
9874,33.01,88,72,0.0,0.0,2023-12-20 17:00:00-06:00
9875,33.01,89,73,0.0,0.0,2023-12-20 18:00:00-06:00
9876,32.43,93,75,0.0,0.0,2023-12-20 19:00:00-06:00
9877,32.27,83,76,0.0,0.0,2023-12-20 20:00:00-06:00
9878,32.09,75,76,0.0,0.0,2023-12-20 21:00:00-06:00
9879,31.78,73,76,0.0,0.0,2023-12-20 22:00:00-06:00
9880,31.46,76,77,0.0,0.0,2023-12-20 23:00:00-06:00
9881,31.14,79,77,0.0,0.0,2023-12-21 00:00:00-06:00
9882,31.01,100,77,0.0,0.0,2023-12-21 01:00:00-06:00
9883,31.08,100,77,0.0,0.0,2023-12-21 02:00:00-06:00
9884,31.14,100,77,0.0,0.0,2023-12-21 03:00:00-06:00
9885,31.24,100,77,0.0,0.0,2023-12-21 04:00:00-06:00
9886,31.5,100,77,0.0,0.0,2023-12-21 05:00:00-06:00
9887,31.87,100,77,0.0,0.0,2023-12-21 06:00:00-06:00
9888,32.47,20,83,0.0,0.0,2023-12-21 07:00:00-06:00
9889,32.56,40,81,0.0,0.0,2023-12-21 08:00:00-06:00
9890,32.99,60,79,0.17,0.0,2023-12-21 09:00:00-06:00
9891,33.71,80,76,0.38,0.0,2023-12-21 10:00:00-06:00
9892,34.75,97,72,0.67,0.0,2023-12-21 11:00:00-06:00
9893,35.82,89,69,0.76,0.0,2023-12-21 12:00:00-06:00
9894,37.0,98,66,0.67,0.0,2023-12-21 13:00:00-06:00
9895,37.72,99,66,0.41,0.0,2023-12-21 14:00:00-06:00
9896,37.54,99,67,0.2,0.0,2023-12-21 15:00:00-06:00
9897,36.97,99,70,0.0,0.0,2023-12-21 16:00:00-06:00
9898,36.54,99,70,0.0,0.0,2023-12-21 17:00:00-06:00
9899,35.92,99,71,0.0,0.0,2023-12-21 18:00:00-06:00
9900,35.11,100,72,0.0,0.0,2023-12-21 19:00:00-06:00
9901,34.74,100,72,0.0,0.0,2023-12-21 20:00:00-06:00
9902,34.68,100,73,0.0,0.0,2023-12-21 21:00:00-06:00
9903,34.86,100,73,0.0,0.0,2023-12-21 22:00:00-06:00
9904,35.15,100,74,0.0,0.0,2023-12-21 23:00:00-06:00
9905,35.42,100,75,0.0,0.0,2023-12-22 00:00:00-06:00
9906,35.55,100,77,0.0,0.0,2023-12-22 01:00:00-06:00
9907,35.74,100,78,0.0,0.0,2023-12-22 02:00:00-06:00
9908,35.92,100,80,0.0,0.0,2023-12-22 03:00:00-06:00
9909,36.05,100,81,0.0,0.0,2023-12-22 04:00:00-06:00
9910,36.1,100,82,0.0,0.0,2023-12-22 05:00:00-06:00
9911,36.25,100,83,0.0,0.0,2023-12-22 06:00:00-06:00
9912,36.07,100,84,0.0,0.0,2023-12-22 07:00:00-06:00
9913,36.03,100,86,0.0,0.0,2023-12-22 08:00:00-06:00
9914,36.16,100,87,0.1,0.0,2023-12-22 09:00:00-06:00
9915,36.45,100,87,0.21,0.0,2023-12-22 10:00:00-06:00
9916,36.82,100,88,0.31,0.0,2023-12-22 11:00:00-06:00
9917,37.22,100,89,0.35,0.0,2023-12-22 12:00:00-06:00
9918,37.56,100,90,0.29,0.0,2023-12-22 13:00:00-06:00
9919,37.83,100,90,0.18,0.0,2023-12-22 14:00:00-06:00
9920,37.83,100,92,0.08,0.0,2023-12-22 15:00:00-06:00
9921,37.81,100,93,0.0,0.0,2023-12-22 16:00:00-06:00
9922,37.9,100,93,0.0,0.0,2023-12-22 17:00:00-06:00
9923,38.08,100,93,0.0,0.0,2023-12-22 18:00:00-06:00
9924,38.26,100,93,0.0,0.0,2023-12-22 19:00:00-06:00
9925,38.39,100,93,0.0,0.0,2023-12-22 20:00:00-06:00
9926,38.39,100,93,0.0,0.0,2023-12-22 21:00:00-06:00
9927,38.5,100,93,0.0,0.0,2023-12-22 22:00:00-06:00
9928,38.59,100,93,0.0,0.0,2023-12-22 23:00:00-06:00
9929,38.66,100,93,0.0,0.0,2023-12-23 00:00:00-06:00
9930,38.7,100,94,0.0,0.0,2023-12-23 01:00:00-06:00
9931,38.77,100,93,0.0,0.0,2023-12-23 02:00:00-06:00
9932,38.82,100,94,0.0,0.0,2023-12-23 03:00:00-06:00
9933,38.82,100,94,0.0,0.0,2023-12-23 04:00:00-06:00
9934,38.86,100,95,0.0,0.0,2023-12-23 05:00:00-06:00
9935,39.0,100,95,0.0,0.04,2023-12-23 06:00:00-06:00
9936,37.76,100,97,0.0,0.0,2023-12-23 07:00:00-06:00
9937,38.21,100,96,0.0,0.2,2023-12-23 08:00:00-06:00
9938,38.75,100,95,0.05,0.04,2023-12-23 09:00:00-06:00
9939,39.45,100,94,0.12,0.08,2023-12-23 10:00:00-06:00
9940,40.32,100,93,0.25,0.16,2023-12-23 11:00:00-06:00
9941,40.71,100,93,0.27,0.26,2023-12-23 12:00:00-06:00
9942,41.45,100,91,0.22,0.17,2023-12-23 13:00:00-06:00
9943,42.33,100,89,0.19,0.13,2023-12-23 14:00:00-06:00
9944,42.55,100,90,0.16,0.09,2023-12-23 15:00:00-06:00
9945,42.17,100,91,0.0,0.08,2023-12-23 16:00:00-06:00
9946,41.97,100,92,0.0,0.08,2023-12-23 17:00:00-06:00
9947,41.88,100,92,0.0,0.0,2023-12-23 18:00:00-06:00
9948,41.25,85,92,0.0,0.0,2023-12-23 19:00:00-06:00
9949,40.71,56,92,0.0,0.0,2023-12-23 20:00:00-06:00
9950,40.73,41,92,0.0,0.0,2023-12-23 21:00:00-06:00
9951,41.58,48,91,0.0,0.0,2023-12-23 22:00:00-06:00
9952,41.72,59,92,0.0,0.0,2023-12-23 23:00:00-06:00
9953,40.96,66,93,0.0,0.0,2023-12-24 00:00:00-06:00
9954,40.69,99,93,0.0,0.0,2023-12-24 01:00:00-06:00
9955,41.09,100,92,0.0,0.0,2023-12-24 02:00:00-06:00
9956,41.05,100,92,0.0,0.0,2023-12-24 03:00:00-06:00
9957,41.41,100,93,0.0,0.0,2023-12-24 04:00:00-06:00
9958,41.99,100,93,0.0,0.0,2023-12-24 05:00:00-06:00
9959,42.69,100,92,0.0,0.01,2023-12-24 06:00:00-06:00
9960,43.07,100,94,0.0,0.0,2023-12-24 07:00:00-06:00
9961,43.07,100,93,0.0,0.08,2023-12-24 08:00:00-06:00
9962,43.45,100,91,0.14,0.09,2023-12-24 09:00:00-06:00
9963,44.42,100,88,0.25,0.1,2023-12-24 10:00:00-06:00
9964,45.93,100,85,0.42,0.1,2023-12-24 11:00:00-06:00
9965,46.4,100,84,0.6,0.0,2023-12-24 12:00:00-06:00
9966,46.42,100,84,0.32,0.0,2023-12-24 13:00:00-06:00
9967,46.47,100,85,0.27,0.0,2023-12-24 14:00:00-06:00
9968,46.9,100,85,0.12,0.0,2023-12-24 15:00:00-06:00
9969,46.85,100,85,0.0,0.0,2023-12-24 16:00:00-06:00
9970,46.35,100,87,0.0,0.0,2023-12-24 17:00:00-06:00
9971,46.36,100,88,0.0,0.32,2023-12-24 18:00:00-06:00
9972,46.69,100,89,0.0,0.45,2023-12-24 19:00:00-06:00
9973,47.3,100,90,0.0,0.65,2023-12-24 20:00:00-06:00
9974,47.14,100,92,0.0,0.74,2023-12-24 21:00:00-06:00
9975,47.08,100,91,0.0,0.88,2023-12-24 22:00:00-06:00
9976,46.81,100,94,0.0,1.0,2023-12-24 23:00:00-06:00
9977,46.58,100,96,0.0,1.0,2023-12-25 00:00:00-06:00
9978,46.27,100,96,0.0,1.0,2023-12-25 01:00:00-06:00
9979,46.38,100,96,0.0,1.0,2023-12-25 02:00:00-06:00
9980,46.15,100,97,0.0,1.0,2023-12-25 03:00:00-06:00
9981,45.03,100,98,0.0,1.0,2023-12-25 04:00:00-06:00
9982,43.61,100,98,0.0,1.0,2023-12-25 05:00:00-06:00
9983,41.85,100,98,0.0,1.0,2023-12-25 06:00:00-06:00
9984,42.91,100,99,0.0,1.0,2023-12-25 07:00:00-06:00
9985,43.0,100,100,0.0,1.0,2023-12-25 08:00:00-06:00
9986,42.55,100,100,0.02,1.0,2023-12-25 09:00:00-06:00
9987,42.01,100,99,0.05,1.0,2023-12-25 10:00:00-06:00
