,Date & Time,Production Difference,Month_sin,Month_cos,Day_sin,Day_cos,Hour_sin,Hour_cos
11075,2024-02-08 14:00:00,22.0,87.0,50.0,100.0,-5.0,-50.0,-87.0
11076,2024-02-08 15:00:00,12.0,87.0,50.0,100.0,-5.0,-71.0,-71.0
11077,2024-02-08 16:00:00,3.0,87.0,50.0,100.0,-5.0,-87.0,-50.0
11078,2024-02-08 17:00:00,1.0,87.0,50.0,100.0,-5.0,-97.0,-26.0
11094,2024-02-09 09:00:00,2.0,87.0,50.0,97.0,-25.0,71.0,-71.0
11095,2024-02-09 10:00:00,4.0,87.0,50.0,97.0,-25.0,50.0,-87.0
11096,2024-02-09 11:00:00,5.0,87.0,50.0,97.0,-25.0,26.0,-97.0
11097,2024-02-09 12:00:00,6.0,87.0,50.0,97.0,-25.0,0.0,-100.0
11098,2024-02-09 13:00:00,6.0,87.0,50.0,97.0,-25.0,-26.0,-97.0
11099,2024-02-09 14:00:00,6.0,87.0,50.0,97.0,-25.0,-50.0,-87.0
11100,2024-02-09 15:00:00,4.0,87.0,50.0,97.0,-25.0,-71.0,-71.0
11101,2024-02-09 16:00:00,3.0,87.0,50.0,97.0,-25.0,-87.0,-50.0
11102,2024-02-09 17:00:00,1.0,87.0,50.0,97.0,-25.0,-97.0,-26.0
11118,2024-02-10 09:00:00,1.0,87.0,50.0,90.0,-44.0,71.0,-71.0
11119,2024-02-10 10:00:00,3.0,87.0,50.0,90.0,-44.0,50.0,-87.0
11120,2024-02-10 11:00:00,6.0,87.0,50.0,90.0,-44.0,26.0,-97.0
11121,2024-02-10 12:00:00,29.0,87.0,50.0,90.0,-44.0,0.0,-100.0
11122,2024-02-10 13:00:00,21.0,87.0,50.0,90.0,-44.0,-26.0,-97.0
11123,2024-02-10 14:00:00,11.0,87.0,50.0,90.0,-44.0,-50.0,-87.0
11124,2024-02-10 15:00:00,11.0,87.0,50.0,90.0,-44.0,-71.0,-71.0
11125,2024-02-10 16:00:00,11.0,87.0,50.0,90.0,-44.0,-87.0,-50.0
11126,2024-02-10 17:00:00,3.0,87.0,50.0,90.0,-44.0,-97.0,-26.0
11142,2024-02-11 09:00:00,2.0,87.0,50.0,79.0,-61.0,71.0,-71.0
11143,2024-02-11 10:00:00,6.0,87.0,50.0,79.0,-61.0,50.0,-87.0
11144,2024-02-11 11:00:00,14.0,87.0,50.0,79.0,-61.0,26.0,-97.0
11145,2024-02-11 12:00:00,22.0,87.0,50.0,79.0,-61.0,0.0,-100.0
11146,2024-02-11 13:00:00,43.0,87.0,50.0,79.0,-61.0,-26.0,-97.0
11147,2024-02-11 14:00:00,35.0,87.0,50.0,79.0,-61.0,-50.0,-87.0
11148,2024-02-11 15:00:00,20.0,87.0,50.0,79.0,-61.0,-71.0,-71.0
11149,2024-02-11 16:00:00,12.0,87.0,50.0,79.0,-61.0,-87.0,-50.0
11150,2024-02-11 17:00:00,3.0,87.0,50.0,79.0,-61.0,-97.0,-26.0
11166,2024-02-12 09:00:00,3.0,87.0,50.0,65.0,-76.0,71.0,-71.0
11167,2024-02-12 10:00:00,4.0,87.0,50.0,65.0,-76.0,50.0,-87.0
11168,2024-02-12 11:00:00,4.0,87.0,50.0,65.0,-76.0,26.0,-97.0
11169,2024-02-12 12:00:00,4.0,87.0,50.0,65.0,-76.0,0.0,-100.0
11170,2024-02-12 13:00:00,3.0,87.0,50.0,65.0,-76.0,-26.0,-97.0
11171,2024-02-12 14:00:00,3.0,87.0,50.0,65.0,-76.0,-50.0,-87.0
11172,2024-02-12 15:00:00,3.0,87.0,50.0,65.0,-76.0,-71.0,-71.0
11173,2024-02-12 16:00:00,2.0,87.0,50.0,65.0,-76.0,-87.0,-50.0
11174,2024-02-12 17:00:00,1.0,87.0,50.0,65.0,-76.0,-97.0,-26.0
11190,2024-02-13 09:00:00,1.0,87.0,50.0,49.0,-87.0,71.0,-71.0
11191,2024-02-13 10:00:00,11.0,87.0,50.0,49.0,-87.0,50.0,-87.0
11192,2024-02-13 11:00:00,24.0,87.0,50.0,49.0,-87.0,26.0,-97.0
11193,2024-02-13 12:00:00,33.0,87.0,50.0,49.0,-87.0,0.0,-100.0
11194,2024-02-13 13:00:00,23.0,87.0,50.0,49.0,-87.0,-26.0,-97.0
11195,2024-02-13 14:00:00,15.0,87.0,50.0,49.0,-87.0,-50.0,-87.0
11196,2024-02-13 15:00:00,12.0,87.0,50.0,49.0,-87.0,-71.0,-71.0
11197,2024-02-13 16:00:00,5.0,87.0,50.0,49.0,-87.0,-87.0,-50.0
11198,2024-02-13 17:00:00,1.0,87.0,50.0,49.0,-87.0,-97.0,-26.0
11213,2024-02-14 08:00:00,1.0,87.0,50.0,30.0,-95.0,87.0,-50.0
11214,2024-02-14 09:00:00,3.0,87.0,50.0,30.0,-95.0,71.0,-71.0
11215,2024-02-14 10:00:00,5.0,87.0,50.0,30.0,-95.0,50.0,-87.0
11216,2024-02-14 11:00:00,15.0,87.0,50.0,30.0,-95.0,26.0,-97.0
11217,2024-02-14 12:00:00,16.0,87.0,50.0,30.0,-95.0,0.0,-100.0
11218,2024-02-14 13:00:00,31.0,87.0,50.0,30.0,-95.0,-26.0,-97.0
11219,2024-02-14 14:00:00,33.0,87.0,50.0,30.0,-95.0,-50.0,-87.0
11220,2024-02-14 15:00:00,18.0,87.0,50.0,30.0,-95.0,-71.0,-71.0
11221,2024-02-14 16:00:00,7.0,87.0,50.0,30.0,-95.0,-87.0,-50.0
11222,2024-02-14 17:00:00,2.0,87.0,50.0,30.0,-95.0,-97.0,-26.0
11238,2024-02-15 09:00:00,6.0,87.0,50.0,10.0,-99.0,71.0,-71.0
11239,2024-02-15 10:00:00,9.0,87.0,50.0,10.0,-99.0,50.0,-87.0
11240,2024-02-15 11:00:00,13.0,87.0,50.0,10.0,-99.0,26.0,-97.0
11241,2024-02-15 12:00:00,18.0,87.0,50.0,10.0,-99.0,0.0,-100.0
11242,2024-02-15 13:00:00,15.0,87.0,50.0,10.0,-99.0,-26.0,-97.0
11243,2024-02-15 14:00:00,9.0,87.0,50.0,10.0,-99.0,-50.0,-87.0
11244,2024-02-15 15:00:00,12.0,87.0,50.0,10.0,-99.0,-71.0,-71.0
11245,2024-02-15 16:00:00,13.0,87.0,50.0,10.0,-99.0,-87.0,-50.0
11246,2024-02-15 17:00:00,3.0,87.0,50.0,10.0,-99.0,-97.0,-26.0
11262,2024-02-16 09:00:00,4.0,87.0,50.0,-10.0,-99.0,71.0,-71.0
11263,2024-02-16 10:00:00,6.0,87.0,50.0,-10.0,-99.0,50.0,-87.0
11264,2024-02-16 11:00:00,7.0,87.0,50.0,-10.0,-99.0,26.0,-97.0
11265,2024-02-16 12:00:00,10.0,87.0,50.0,-10.0,-99.0,0.0,-100.0
11266,2024-02-16 13:00:00,10.0,87.0,50.0,-10.0,-99.0,-26.0,-97.0
11267,2024-02-16 14:00:00,10.0,87.0,50.0,-10.0,-99.0,-50.0,-87.0
11268,2024-02-16 15:00:00,10.0,87.0,50.0,-10.0,-99.0,-71.0,-71.0
11269,2024-02-16 16:00:00,8.0,87.0,50.0,-10.0,-99.0,-87.0,-50.0
11270,2024-02-16 17:00:00,3.0,87.0,50.0,-10.0,-99.0,-97.0,-26.0
11285,2024-02-17 08:00:00,1.0,87.0,50.0,-30.0,-95.0,87.0,-50.0
11286,2024-02-17 09:00:00,3.0,87.0,50.0,-30.0,-95.0,71.0,-71.0
11287,2024-02-17 10:00:00,7.0,87.0,50.0,-30.0,-95.0,50.0,-87.0
11288,2024-02-17 11:00:00,10.0,87.0,50.0,-30.0,-95.0,26.0,-97.0
11289,2024-02-17 12:00:00,15.0,87.0,50.0,-30.0,-95.0,0.0,-100.0
11290,2024-02-17 13:00:00,20.0,87.0,50.0,-30.0,-95.0,-26.0,-97.0
11291,2024-02-17 14:00:00,18.0,87.0,50.0,-30.0,-95.0,-50.0,-87.0
11292,2024-02-17 15:00:00,14.0,87.0,50.0,-30.0,-95.0,-71.0,-71.0
11293,2024-02-17 16:00:00,13.0,87.0,50.0,-30.0,-95.0,-87.0,-50.0
11294,2024-02-17 17:00:00,3.0,87.0,50.0,-30.0,-95.0,-97.0,-26.0
11309,2024-02-18 08:00:00,1.0,87.0,50.0,-49.0,-87.0,87.0,-50.0
11310,2024-02-18 09:00:00,4.0,87.0,50.0,-49.0,-87.0,71.0,-71.0
11311,2024-02-18 10:00:00,7.0,87.0,50.0,-49.0,-87.0,50.0,-87.0
11312,2024-02-18 11:00:00,21.0,87.0,50.0,-49.0,-87.0,26.0,-97.0
11313,2024-02-18 12:00:00,28.0,87.0,50.0,-49.0,-87.0,0.0,-100.0
11314,2024-02-18 13:00:00,41.0,87.0,50.0,-49.0,-87.0,-26.0,-97.0
11315,2024-02-18 14:00:00,38.0,87.0,50.0,-49.0,-87.0,-50.0,-87.0
11316,2024-02-18 15:00:00,28.0,87.0,50.0,-49.0,-87.0,-71.0,-71.0
11317,2024-02-18 16:00:00,14.0,87.0,50.0,-49.0,-87.0,-87.0,-50.0
11318,2024-02-18 17:00:00,3.0,87.0,50.0,-49.0,-87.0,-97.0,-26.0
11333,2024-02-19 08:00:00,5.0,87.0,50.0,-65.0,-76.0,87.0,-50.0
11334,2024-02-19 09:00:00,22.0,87.0,50.0,-65.0,-76.0,71.0,-71.0
11335,2024-02-19 10:00:00,35.0,87.0,50.0,-65.0,-76.0,50.0,-87.0
11336,2024-02-19 11:00:00,45.0,87.0,50.0,-65.0,-76.0,26.0,-97.0
11337,2024-02-19 12:00:00,47.0,87.0,50.0,-65.0,-76.0,0.0,-100.0
11338,2024-02-19 13:00:00,44.0,87.0,50.0,-65.0,-76.0,-26.0,-97.0
11339,2024-02-19 14:00:00,37.0,87.0,50.0,-65.0,-76.0,-50.0,-87.0
11340,2024-02-19 15:00:00,28.0,87.0,50.0,-65.0,-76.0,-71.0,-71.0
11341,2024-02-19 16:00:00,14.0,87.0,50.0,-65.0,-76.0,-87.0,-50.0
11342,2024-02-19 17:00:00,3.0,87.0,50.0,-65.0,-76.0,-97.0,-26.0
11357,2024-02-20 08:00:00,4.0,87.0,50.0,-79.0,-61.0,87.0,-50.0
11358,2024-02-20 09:00:00,21.0,87.0,50.0,-79.0,-61.0,71.0,-71.0
11359,2024-02-20 10:00:00,22.0,87.0,50.0,-79.0,-61.0,50.0,-87.0
11360,2024-02-20 11:00:00,31.0,87.0,50.0,-79.0,-61.0,26.0,-97.0
11361,2024-02-20 12:00:00,44.0,87.0,50.0,-79.0,-61.0,0.0,-100.0
11362,2024-02-20 13:00:00,41.0,87.0,50.0,-79.0,-61.0,-26.0,-97.0
11363,2024-02-20 14:00:00,35.0,87.0,50.0,-79.0,-61.0,-50.0,-87.0
11364,2024-02-20 15:00:00,26.0,87.0,50.0,-79.0,-61.0,-71.0,-71.0
11365,2024-02-20 16:00:00,13.0,87.0,50.0,-79.0,-61.0,-87.0,-50.0
11366,2024-02-20 17:00:00,3.0,87.0,50.0,-79.0,-61.0,-97.0,-26.0
11381,2024-02-21 08:00:00,1.0,87.0,50.0,-90.0,-44.0,87.0,-50.0
11382,2024-02-21 09:00:00,4.0,87.0,50.0,-90.0,-44.0,71.0,-71.0
11383,2024-02-21 10:00:00,15.0,87.0,50.0,-90.0,-44.0,50.0,-87.0
11384,2024-02-21 11:00:00,18.0,87.0,50.0,-90.0,-44.0,26.0,-97.0
11385,2024-02-21 12:00:00,13.0,87.0,50.0,-90.0,-44.0,0.0,-100.0
11386,2024-02-21 13:00:00,18.0,87.0,50.0,-90.0,-44.0,-26.0,-97.0
11387,2024-02-21 14:00:00,16.0,87.0,50.0,-90.0,-44.0,-50.0,-87.0
11388,2024-02-21 15:00:00,10.0,87.0,50.0,-90.0,-44.0,-71.0,-71.0
11389,2024-02-21 16:00:00,8.0,87.0,50.0,-90.0,-44.0,-87.0,-50.0
11390,2024-02-21 17:00:00,5.0,87.0,50.0,-90.0,-44.0,-97.0,-26.0
11405,2024-02-22 08:00:00,2.0,87.0,50.0,-97.0,-25.0,87.0,-50.0
11406,2024-02-22 09:00:00,10.0,87.0,50.0,-97.0,-25.0,71.0,-71.0
11407,2024-02-22 10:00:00,17.0,87.0,50.0,-97.0,-25.0,50.0,-87.0
11408,2024-02-22 11:00:00,38.0,87.0,50.0,-97.0,-25.0,26.0,-97.0
11409,2024-02-22 12:00:00,44.0,87.0,50.0,-97.0,-25.0,0.0,-100.0
11410,2024-02-22 13:00:00,38.0,87.0,50.0,-97.0,-25.0,-26.0,-97.0
11411,2024-02-22 14:00:00,36.0,87.0,50.0,-97.0,-25.0,-50.0,-87.0
11412,2024-02-22 15:00:00,27.0,87.0,50.0,-97.0,-25.0,-71.0,-71.0
11413,2024-02-22 16:00:00,14.0,87.0,50.0,-97.0,-25.0,-87.0,-50.0
11414,2024-02-22 17:00:00,4.0,87.0,50.0,-97.0,-25.0,-97.0,-26.0
11415,2024-02-22 18:00:00,1.0,87.0,50.0,-97.0,-25.0,-100.0,-0.0
11429,2024-02-23 08:00:00,1.0,87.0,50.0,-100.0,-5.0,87.0,-50.0
11430,2024-02-23 09:00:00,2.0,87.0,50.0,-100.0,-5.0,71.0,-71.0
11431,2024-02-23 10:00:00,6.0,87.0,50.0,-100.0,-5.0,50.0,-87.0
11432,2024-02-23 11:00:00,16.0,87.0,50.0,-100.0,-5.0,26.0,-97.0
11433,2024-02-23 12:00:00,24.0,87.0,50.0,-100.0,-5.0,0.0,-100.0
11434,2024-02-23 13:00:00,19.0,87.0,50.0,-100.0,-5.0,-26.0,-97.0
11435,2024-02-23 14:00:00,23.0,87.0,50.0,-100.0,-5.0,-50.0,-87.0
11436,2024-02-23 15:00:00,32.0,87.0,50.0,-100.0,-5.0,-71.0,-71.0
11437,2024-02-23 16:00:00,17.0,87.0,50.0,-100.0,-5.0,-87.0,-50.0
11438,2024-02-23 17:00:00,4.0,87.0,50.0,-100.0,-5.0,-97.0,-26.0
11453,2024-02-24 08:00:00,6.0,87.0,50.0,-99.0,15.0,87.0,-50.0
11454,2024-02-24 09:00:00,12.0,87.0,50.0,-99.0,15.0,71.0,-71.0
11455,2024-02-24 10:00:00,30.0,87.0,50.0,-99.0,15.0,50.0,-87.0
11456,2024-02-24 11:00:00,46.0,87.0,50.0,-99.0,15.0,26.0,-97.0
11457,2024-02-24 12:00:00,44.0,87.0,50.0,-99.0,15.0,0.0,-100.0
11458,2024-02-24 13:00:00,40.0,87.0,50.0,-99.0,15.0,-26.0,-97.0
11459,2024-02-24 14:00:00,36.0,87.0,50.0,-99.0,15.0,-50.0,-87.0
11460,2024-02-24 15:00:00,27.0,87.0,50.0,-99.0,15.0,-71.0,-71.0
11461,2024-02-24 16:00:00,16.0,87.0,50.0,-99.0,15.0,-87.0,-50.0
11462,2024-02-24 17:00:00,5.0,87.0,50.0,-99.0,15.0,-97.0,-26.0
11463,2024-02-24 18:00:00,1.0,87.0,50.0,-99.0,15.0,-100.0,-0.0
11477,2024-02-25 08:00:00,1.0,87.0,50.0,-94.0,35.0,87.0,-50.0
11478,2024-02-25 09:00:00,18.0,87.0,50.0,-94.0,35.0,71.0,-71.0
11479,2024-02-25 10:00:00,32.0,87.0,50.0,-94.0,35.0,50.0,-87.0
11480,2024-02-25 11:00:00,37.0,87.0,50.0,-94.0,35.0,26.0,-97.0
11481,2024-02-25 12:00:00,43.0,87.0,50.0,-94.0,35.0,0.0,-100.0
11482,2024-02-25 13:00:00,44.0,87.0,50.0,-94.0,35.0,-26.0,-97.0
11483,2024-02-25 14:00:00,39.0,87.0,50.0,-94.0,35.0,-50.0,-87.0
11484,2024-02-25 15:00:00,29.0,87.0,50.0,-94.0,35.0,-71.0,-71.0
11485,2024-02-25 16:00:00,15.0,87.0,50.0,-94.0,35.0,-87.0,-50.0
11486,2024-02-25 17:00:00,3.0,87.0,50.0,-94.0,35.0,-97.0,-26.0
11501,2024-02-26 08:00:00,1.0,87.0,50.0,-85.0,53.0,87.0,-50.0
11502,2024-02-26 09:00:00,13.0,87.0,50.0,-85.0,53.0,71.0,-71.0
11503,2024-02-26 10:00:00,18.0,87.0,50.0,-85.0,53.0,50.0,-87.0
11504,2024-02-26 11:00:00,31.0,87.0,50.0,-85.0,53.0,26.0,-97.0
11505,2024-02-26 12:00:00,46.0,87.0,50.0,-85.0,53.0,0.0,-100.0
11506,2024-02-26 13:00:00,36.0,87.0,50.0,-85.0,53.0,-26.0,-97.0
11507,2024-02-26 14:00:00,37.0,87.0,50.0,-85.0,53.0,-50.0,-87.0
11508,2024-02-26 15:00:00,28.0,87.0,50.0,-85.0,53.0,-71.0,-71.0
11509,2024-02-26 16:00:00,15.0,87.0,50.0,-85.0,53.0,-87.0,-50.0
11510,2024-02-26 17:00:00,4.0,87.0,50.0,-85.0,53.0,-97.0,-26.0
11511,2024-02-26 18:00:00,1.0,87.0,50.0,-85.0,53.0,-100.0,-0.0
11525,2024-02-27 08:00:00,5.0,87.0,50.0,-73.0,69.0,87.0,-50.0
11526,2024-02-27 09:00:00,22.0,87.0,50.0,-73.0,69.0,71.0,-71.0
11527,2024-02-27 10:00:00,36.0,87.0,50.0,-73.0,69.0,50.0,-87.0
11528,2024-02-27 11:00:00,44.0,87.0,50.0,-73.0,69.0,26.0,-97.0
11529,2024-02-27 12:00:00,36.0,87.0,50.0,-73.0,69.0,0.0,-100.0
11530,2024-02-27 13:00:00,39.0,87.0,50.0,-73.0,69.0,-26.0,-97.0
11531,2024-02-27 14:00:00,26.0,87.0,50.0,-73.0,69.0,-50.0,-87.0
11532,2024-02-27 15:00:00,7.0,87.0,50.0,-73.0,69.0,-71.0,-71.0
11533,2024-02-27 16:00:00,3.0,87.0,50.0,-73.0,69.0,-87.0,-50.0
11549,2024-02-28 08:00:00,1.0,87.0,50.0,-57.0,82.0,87.0,-50.0
11550,2024-02-28 09:00:00,2.0,87.0,50.0,-57.0,82.0,71.0,-71.0
11551,2024-02-28 10:00:00,8.0,87.0,50.0,-57.0,82.0,50.0,-87.0
11552,2024-02-28 11:00:00,12.0,87.0,50.0,-57.0,82.0,26.0,-97.0
11553,2024-02-28 12:00:00,16.0,87.0,50.0,-57.0,82.0,0.0,-100.0
11554,2024-02-28 13:00:00,17.0,87.0,50.0,-57.0,82.0,-26.0,-97.0
11555,2024-02-28 14:00:00,17.0,87.0,50.0,-57.0,82.0,-50.0,-87.0
11556,2024-02-28 15:00:00,13.0,87.0,50.0,-57.0,82.0,-71.0,-71.0
11557,2024-02-28 16:00:00,8.0,87.0,50.0,-57.0,82.0,-87.0,-50.0
11558,2024-02-28 17:00:00,3.0,87.0,50.0,-57.0,82.0,-97.0,-26.0
11573,2024-02-29 08:00:00,2.0,87.0,50.0,-39.0,92.0,87.0,-50.0
11574,2024-02-29 09:00:00,4.0,87.0,50.0,-39.0,92.0,71.0,-71.0
11575,2024-02-29 10:00:00,6.0,87.0,50.0,-39.0,92.0,50.0,-87.0
11576,2024-02-29 11:00:00,7.0,87.0,50.0,-39.0,92.0,26.0,-97.0
11577,2024-02-29 12:00:00,8.0,87.0,50.0,-39.0,92.0,0.0,-100.0
11578,2024-02-29 13:00:00,9.0,87.0,50.0,-39.0,92.0,-26.0,-97.0
11579,2024-02-29 14:00:00,10.0,87.0,50.0,-39.0,92.0,-50.0,-87.0
11580,2024-02-29 15:00:00,11.0,87.0,50.0,-39.0,92.0,-71.0,-71.0
11581,2024-02-29 16:00:00,10.0,87.0,50.0,-39.0,92.0,-87.0,-50.0
11582,2024-02-29 17:00:00,4.0,87.0,50.0,-39.0,92.0,-97.0,-26.0
11583,2024-02-29 18:00:00,1.0,87.0,50.0,-39.0,92.0,-100.0,-0.0
11597,2024-03-01 08:00:00,7.0,100.0,0.0,20.0,98.0,87.0,-50.0
11598,2024-03-01 09:00:00,24.0,100.0,0.0,20.0,98.0,71.0,-71.0
11599,2024-03-01 10:00:00,38.0,100.0,0.0,20.0,98.0,50.0,-87.0
11600,2024-03-01 11:00:00,46.0,100.0,0.0,20.0,98.0,26.0,-97.0
11601,2024-03-01 12:00:00,47.0,100.0,0.0,20.0,98.0,0.0,-100.0
11602,2024-03-01 13:00:00,45.0,100.0,0.0,20.0,98.0,-26.0,-97.0
11603,2024-03-01 14:00:00,38.0,100.0,0.0,20.0,98.0,-50.0,-87.0
11604,2024-03-01 15:00:00,26.0,100.0,0.0,20.0,98.0,-71.0,-71.0
11605,2024-03-01 16:00:00,16.0,100.0,0.0,20.0,98.0,-87.0,-50.0
11606,2024-03-01 17:00:00,4.0,100.0,0.0,20.0,98.0,-97.0,-26.0
11607,2024-03-01 18:00:00,1.0,100.0,0.0,20.0,98.0,-100.0,-0.0
11621,2024-03-02 08:00:00,8.0,100.0,0.0,39.0,92.0,87.0,-50.0
11622,2024-03-02 09:00:00,21.0,100.0,0.0,39.0,92.0,71.0,-71.0
11623,2024-03-02 10:00:00,24.0,100.0,0.0,39.0,92.0,50.0,-87.0
11624,2024-03-02 11:00:00,38.0,100.0,0.0,39.0,92.0,26.0,-97.0
11625,2024-03-02 12:00:00,37.0,100.0,0.0,39.0,92.0,0.0,-100.0
11626,2024-03-02 13:00:00,28.0,100.0,0.0,39.0,92.0,-26.0,-97.0
11627,2024-03-02 14:00:00,26.0,100.0,0.0,39.0,92.0,-50.0,-87.0
11628,2024-03-02 15:00:00,17.0,100.0,0.0,39.0,92.0,-71.0,-71.0
11629,2024-03-02 16:00:00,14.0,100.0,0.0,39.0,92.0,-87.0,-50.0
11630,2024-03-02 17:00:00,6.0,100.0,0.0,39.0,92.0,-97.0,-26.0
11631,2024-03-02 18:00:00,1.0,100.0,0.0,39.0,92.0,-100.0,-0.0
11645,2024-03-03 08:00:00,7.0,100.0,0.0,57.0,82.0,87.0,-50.0
11646,2024-03-03 09:00:00,17.0,100.0,0.0,57.0,82.0,71.0,-71.0
11647,2024-03-03 10:00:00,8.0,100.0,0.0,57.0,82.0,50.0,-87.0
11648,2024-03-03 11:00:00,6.0,100.0,0.0,57.0,82.0,26.0,-97.0
11649,2024-03-03 12:00:00,6.0,100.0,0.0,57.0,82.0,0.0,-100.0
11650,2024-03-03 13:00:00,5.0,100.0,0.0,57.0,82.0,-26.0,-97.0
11651,2024-03-03 14:00:00,4.0,100.0,0.0,57.0,82.0,-50.0,-87.0
11652,2024-03-03 15:00:00,2.0,100.0,0.0,57.0,82.0,-71.0,-71.0
11653,2024-03-03 16:00:00,6.0,100.0,0.0,57.0,82.0,-87.0,-50.0
11654,2024-03-03 17:00:00,4.0,100.0,0.0,57.0,82.0,-97.0,-26.0
11655,2024-03-03 18:00:00,1.0,100.0,0.0,57.0,82.0,-100.0,-0.0
11669,2024-03-04 08:00:00,3.0,100.0,0.0,73.0,69.0,87.0,-50.0
11670,2024-03-04 09:00:00,9.0,100.0,0.0,73.0,69.0,71.0,-71.0
11671,2024-03-04 10:00:00,10.0,100.0,0.0,73.0,69.0,50.0,-87.0
11672,2024-03-04 11:00:00,19.0,100.0,0.0,73.0,69.0,26.0,-97.0
11673,2024-03-04 12:00:00,12.0,100.0,0.0,73.0,69.0,0.0,-100.0
11674,2024-03-04 13:00:00,9.0,100.0,0.0,73.0,69.0,-26.0,-97.0
11675,2024-03-04 14:00:00,13.0,100.0,0.0,73.0,69.0,-50.0,-87.0
11676,2024-03-04 15:00:00,12.0,100.0,0.0,73.0,69.0,-71.0,-71.0
11677,2024-03-04 16:00:00,9.0,100.0,0.0,73.0,69.0,-87.0,-50.0
11678,2024-03-04 17:00:00,5.0,100.0,0.0,73.0,69.0,-97.0,-26.0
11679,2024-03-04 18:00:00,1.0,100.0,0.0,73.0,69.0,-100.0,-0.0
11693,2024-03-05 08:00:00,12.0,100.0,0.0,85.0,53.0,87.0,-50.0
11694,2024-03-05 09:00:00,29.0,100.0,0.0,85.0,53.0,71.0,-71.0
11695,2024-03-05 10:00:00,42.0,100.0,0.0,85.0,53.0,50.0,-87.0
11696,2024-03-05 11:00:00,49.0,100.0,0.0,85.0,53.0,26.0,-97.0
11697,2024-03-05 12:00:00,49.0,100.0,0.0,85.0,53.0,0.0,-100.0
11698,2024-03-05 13:00:00,43.0,100.0,0.0,85.0,53.0,-26.0,-97.0
11699,2024-03-05 14:00:00,41.0,100.0,0.0,85.0,53.0,-50.0,-87.0
11700,2024-03-05 15:00:00,25.0,100.0,0.0,85.0,53.0,-71.0,-71.0
11701,2024-03-05 16:00:00,16.0,100.0,0.0,85.0,53.0,-87.0,-50.0
11702,2024-03-05 17:00:00,5.0,100.0,0.0,85.0,53.0,-97.0,-26.0
11703,2024-03-05 18:00:00,1.0,100.0,0.0,85.0,53.0,-100.0,-0.0
11717,2024-03-06 08:00:00,11.0,100.0,0.0,94.0,35.0,87.0,-50.0
11718,2024-03-06 09:00:00,29.0,100.0,0.0,94.0,35.0,71.0,-71.0
11719,2024-03-06 10:00:00,43.0,100.0,0.0,94.0,35.0,50.0,-87.0
11720,2024-03-06 11:00:00,49.0,100.0,0.0,94.0,35.0,26.0,-97.0
11721,2024-03-06 12:00:00,48.0,100.0,0.0,94.0,35.0,0.0,-100.0
11722,2024-03-06 13:00:00,40.0,100.0,0.0,94.0,35.0,-26.0,-97.0
11723,2024-03-06 14:00:00,26.0,100.0,0.0,94.0,35.0,-50.0,-87.0
11724,2024-03-06 15:00:00,23.0,100.0,0.0,94.0,35.0,-71.0,-71.0
11725,2024-03-06 16:00:00,15.0,100.0,0.0,94.0,35.0,-87.0,-50.0
11726,2024-03-06 17:00:00,4.0,100.0,0.0,94.0,35.0,-97.0,-26.0
11727,2024-03-06 18:00:00,1.0,100.0,0.0,94.0,35.0,-100.0,-0.0
11741,2024-03-07 08:00:00,2.0,100.0,0.0,99.0,15.0,87.0,-50.0
11742,2024-03-07 09:00:00,6.0,100.0,0.0,99.0,15.0,71.0,-71.0
11743,2024-03-07 10:00:00,11.0,100.0,0.0,99.0,15.0,50.0,-87.0
11744,2024-03-07 11:00:00,19.0,100.0,0.0,99.0,15.0,26.0,-97.0
11745,2024-03-07 12:00:00,26.0,100.0,0.0,99.0,15.0,0.0,-100.0
11746,2024-03-07 13:00:00,30.0,100.0,0.0,99.0,15.0,-26.0,-97.0
11747,2024-03-07 14:00:00,14.0,100.0,0.0,99.0,15.0,-50.0,-87.0
11748,2024-03-07 15:00:00,15.0,100.0,0.0,99.0,15.0,-71.0,-71.0
11749,2024-03-07 16:00:00,9.0,100.0,0.0,99.0,15.0,-87.0,-50.0
11750,2024-03-07 17:00:00,5.0,100.0,0.0,99.0,15.0,-97.0,-26.0
11751,2024-03-07 18:00:00,1.0,100.0,0.0,99.0,15.0,-100.0,-0.0
